Doctor ID,First Name,Last Name,Gender,Hospital Affiliation,Specialization,Qualifications,State License Number,Contact Information,Availability,Permissions,Department,Biography,Ratings
e5a1bdae-a747-495e-b0c9-52af9db31510,Hilary,Williams,Other,Royal London Hospital,Pediatrics,"MSc, MD",65213565,petersandrea@hotmail.com,Yes,Read-Write,Cardiology,Corrupti libero itaque exercitationem beatae exercitationem. Harum voluptatum nesciunt dignissimos cupiditate quia. Culpa praesentium doloremque sit molestias rem debitis.,1.456152204
ca6ef7ce-74db-49f3-92a3-3c33037e5725,Craig,Smith,Other,St Mary's Hospital,General Surgery,"PhD, MD, MSc",52393616,diana15@brown-hamilton.com,Yes,Read-Only,Psychiatry,"Autem dignissimos sed dolore. Quaerat ut nesciunt delectus. Similique reiciendis quisquam earum.
Maiores reiciendis sint omnis impedit atque. Eum ea saepe ea reiciendis provident incidunt.",1.08188187
b1e186d7-df25-4e5d-befa-9c478dd6650f,Bernard,Butcher,Female,Royal Liverpool University Hospital,Orthopedics,MBBS,98934029,clare78@adams.co.uk,Yes,Read-Write,Surgery,Cum impedit saepe qui animi ea magni et. Debitis iusto dolore a et quidem animi.,1.490441518
dba45b5e-1498-465b-b9fe-0a1b7efbe877,Barry,Rowe,Female,Queen Elizabeth Hospital,Neurology,"MBBS, MD, FRCS",45585967,christinerobson@oconnor-buckley.com,No,Admin,Cardiology,"Quam veniam corrupti reprehenderit eaque deleniti saepe. Error perspiciatis nulla eveniet earum illo modi.
Veniam nostrum reiciendis ex dicta perferendis nemo perspiciatis. Odit ut nostrum.",3.64285788
66e51767-dcb3-4e4a-891d-fa7b0d3dc6aa,Michelle,Harvey,Female,Royal Liverpool University Hospital,Cardiology,"MSc, PhD",25135530,ben92@wright-johnson.com,Yes,Read-Write,Cardiology,Perferendis ipsam eos tempore. Saepe quae mollitia minus.,2.659089731
eceb9505-dbc3-4e56-88a1-7945ca6d3e06,Shane,Collins,Female,St Mary's Hospital,General Surgery,PhD,58154901,mkirby@yahoo.co.uk,Yes,Admin,Pediatrics,Debitis cumque iure placeat nihil fugiat. Aliquid officia necessitatibus. Ad quia molestias error ipsum enim.,4.910515045
840fbb0b-a5e3-47af-871d-ade6432255ee,Jack,Jenkins,Other,Queen Elizabeth Hospital,General Surgery,"MBBS, BSc, MD",42744181,samanthadavey@hotmail.co.uk,Yes,Admin,Neurology,Aspernatur animi magni eaque officia omnis architecto. Illo repellat perspiciatis. Nam a saepe a veniam quis harum.,4.661077171
1480f037-d39a-4bb0-962b-68d41880fa4b,Danielle,Jordan,Female,Royal London Hospital,Cardiology,BSc,92911839,craiggreen@hotmail.co.uk,No,Admin,Psychiatry,Explicabo voluptates tempora impedit. Vel neque fuga in. Error nesciunt numquam rerum consectetur voluptatum a.,3.712581816
19365f61-f484-478d-9bc9-e8895567a84c,Lawrence,Cooper,Male,Royal London Hospital,Psychiatry,MSc,2851129,blackconor@sutton.com,No,Read-Write,Pediatrics,Dolorem temporibus doloremque similique ut. Excepturi sequi nam impedit soluta ipsam. Ratione aut error vero.,1.330943796
277e5c18-0877-4fe6-b7d8-70b678ac8704,Gareth,Edwards,Other,St Mary's Hospital,Pediatrics,"FRCS, MBBS",25248743,albert30@watkins.org,Yes,Admin,Orthopedics,"Quo pariatur unde cupiditate porro earum esse vel. Commodi et temporibus quidem maxime. Molestias reiciendis illo mollitia aut.
Dolor quos odit.",2.105823288
ce03a34d-a022-4fee-843f-b606e8b7e2da,Georgia,Ward,Other,Queen Elizabeth Hospital,General Surgery,"BSc, MSc, MRCP",80435367,benjaminhill@jones-kirby.com,Yes,Admin,Orthopedics,"Consequuntur modi eos possimus adipisci mollitia dolore. Quibusdam veniam saepe voluptas maxime ut quaerat. Quae dolorem quasi exercitationem.
Illum quo dolorum consequuntur aliquid mollitia quasi.",1.560775496
002f9cc4-096b-4aff-b5b7-751f497e28aa,Ashleigh,Thompson,Other,Royal London Hospital,Psychiatry,"MRCP, MSc, FRCS",54092434,zbradshaw@thompson.net,No,Admin,Neurology,Consectetur eveniet est ipsa in soluta. Perferendis rerum deserunt sint et dolorem minus. Voluptatem ut labore.,3.475233103
f1c51dda-2828-4370-9672-ebc7606e8502,Lauren,Archer,Other,Manchester Royal Infirmary,Cardiology,"PhD, MBBS",42352811,simon65@hotmail.com,Yes,Read-Write,Orthopedics,"Quos nobis illum. Vel enim aperiam repellat voluptatum.
Facere recusandae mollitia ex ea laborum repellendus. Totam eum modi quasi.",3.266530705
291a58af-259a-4b28-b22b-89748c5c192f,Sian,White,Male,King's College Hospital,Cardiology,"FRCS, MRCP, MBBS",75913420,jessica73@yahoo.co.uk,Yes,Admin,Pediatrics,"Debitis animi ratione assumenda nobis excepturi.
Rem placeat distinctio aut voluptatibus quae. Atque excepturi asperiores ut. Sit amet blanditiis qui.",3.88594859
28b299bc-ebbe-4a41-8781-e11f2cb38568,Jacob,Hale,Other,Royal Liverpool University Hospital,General Surgery,"MD, MSc",40014456,stacey66@young.co.uk,Yes,Read-Write,Pediatrics,"Reprehenderit nobis natus debitis. Assumenda necessitatibus aliquam ipsa.
Repellendus eum possimus minus minus consequuntur. Modi nesciunt tempore aliquam. Repellat neque non dolorem nemo.",2.025815245
f172840f-3e19-40ba-ae09-ccfba3dee81f,Connor,James,Female,King's College Hospital,Neurology,"MD, PhD, MSc",62981967,wallacekathleen@kelly.com,Yes,Read-Only,Orthopedics,Quia unde expedita dignissimos repudiandae reprehenderit nam. Magnam praesentium velit consectetur consectetur id.,3.433146661
540988e7-9fed-4060-af23-d4afe0ff58a5,Natasha,Houghton,Male,St Mary's Hospital,General Surgery,"BSc, PhD, MRCP",54971761,qrice@perry-greenwood.com,Yes,Read-Only,Pediatrics,"Eaque enim libero at autem autem beatae. Neque labore nulla consequatur error.
Unde nisi asperiores. Est sed labore deleniti nesciunt cumque.",1.701499787
f5657d00-7ba0-4f58-861a-e8d1f212cc6f,Danny,Walsh,Female,Queen Elizabeth Hospital,Psychiatry,"FRCS, MSc, PhD",61474269,rpearson@harrison.com,No,Admin,Cardiology,Nobis ipsam corrupti possimus animi unde incidunt. Reiciendis corrupti natus nisi quia tempora.,2.054200609
65ea29d1-adae-4e45-a036-e74be34d7804,Stanley,Dale,Male,Queen Elizabeth Hospital,Pediatrics,"PhD, FRCS, MD",29632281,tina55@yahoo.co.uk,Yes,Admin,Orthopedics,Laborum necessitatibus nisi tempora incidunt illum. Vero voluptatum debitis placeat. Nesciunt animi sapiente nobis vero. Nobis ex est omnis.,2.485995897
a2bb6283-3d83-4d7c-b9f7-06d40b4ea16d,Jill,Bevan,Other,Royal Liverpool University Hospital,Neurology,"MD, MSc, MRCP",33544778,jennaknight@yahoo.com,No,Admin,Surgery,Nobis accusantium ducimus occaecati. Et vero consequatur cumque nam dolorum quam. Nam quis inventore magni. Cum suscipit consequuntur illo.,4.371857042
f75a7e6f-2b86-4694-941d-1a814815642c,Keith,Swift,Other,Manchester Royal Infirmary,Orthopedics,MBBS,90544687,jenna74@edwards.com,No,Read-Only,Neurology,Tenetur autem quisquam repellat laudantium. Nostrum dolore delectus dolores maxime doloremque. Esse voluptatibus porro.,4.759323167
29e316ad-39dd-4477-9a22-0eb23cf9d1fe,Rebecca,Davies,Female,St Mary's Hospital,Psychiatry,MD,90460313,vanessaharper@yahoo.com,Yes,Read-Write,Surgery,Ducimus distinctio quo explicabo placeat optio labore. Quibusdam est natus similique iure. Itaque dolore unde incidunt.,2.730161384
5d005716-7680-491b-abb6-204ee0db22d3,Alex,Price,Other,Queen Elizabeth Hospital,Orthopedics,"BSc, PhD, FRCS",48306198,phillipsjacqueline@yahoo.co.uk,Yes,Read-Write,Orthopedics,"Repellat cum quisquam dolores.
Fugiat et cumque iusto vero impedit. Doloribus dolore voluptates eius nesciunt. Explicabo neque labore dolorum.",2.984370198
62f25291-2353-4455-90bc-cb66e0631450,Marc,Taylor,Female,King's College Hospital,Psychiatry,"BSc, MSc",31419661,umcdonald@yahoo.co.uk,Yes,Admin,Neurology,"Reiciendis perspiciatis eaque magnam veritatis ducimus.
Deleniti suscipit id id. Facere veniam corrupti at.",3.659283553
2982100c-0372-4e33-8550-7d2b909e7f78,Bryan,Townsend,Male,Royal Liverpool University Hospital,Neurology,"MSc, MRCP",71042573,nquinn@hotmail.co.uk,No,Read-Write,Psychiatry,Doloremque aspernatur vero reprehenderit. Itaque autem nesciunt tempore. Fugiat vitae rem quam ratione quidem aliquid.,4.069709201
afdb4e0b-0171-4f1d-956a-2f20ee283bb7,Maria,Black,Other,St Mary's Hospital,Psychiatry,FRCS,34532273,marshchristopher@wilson-phillips.org,Yes,Read-Only,Orthopedics,"Vel quod eligendi voluptate. Adipisci aliquid quae in beatae ipsam.
Placeat facilis tempora veniam ullam iusto nam mollitia. Optio adipisci similique magni.",4.452731662
2c05b870-cd34-4cd7-b7ed-75b463d0fccd,Amelia,Simpson,Male,St Mary's Hospital,Cardiology,MRCP,72254024,alan62@slater.biz,Yes,Read-Write,Neurology,Minus aspernatur quis culpa quia deleniti. Occaecati unde consequuntur nobis. Possimus nihil fugit asperiores aliquid.,3.071316802
06714938-04fe-473d-a61c-ec19fff83cec,Diane,Jones,Other,Manchester Royal Infirmary,Pediatrics,MSc,17883637,bpeters@yahoo.com,Yes,Admin,Pediatrics,Occaecati aspernatur occaecati temporibus enim facilis quisquam. Nam dolorum consectetur tempora quasi vel repudiandae. Voluptates dolore sint aperiam repudiandae iste cumque dolores.,1.014301934
00f24603-8295-4fe0-92c5-53b5d2f74429,Naomi,Day,Male,Royal London Hospital,Neurology,MD,80516499,tina67@cooke.com,Yes,Admin,Orthopedics,"Velit debitis omnis hic dicta expedita. Voluptate atque molestiae. Officiis illum adipisci nemo. Dolore veniam dolores eveniet.
Odit fuga omnis quidem. Ipsum aliquam pariatur labore hic quia.",3.039449602
ecf150e6-c6f1-49c7-8c15-a57509c64c1d,Gemma,Taylor,Other,Royal Liverpool University Hospital,Psychiatry,MBBS,17531210,vhall@hotmail.com,Yes,Read-Write,Pediatrics,"Laborum voluptas nisi soluta temporibus inventore rerum. Nemo dolor ut. Sapiente cumque dolorum facere animi quod.
Nisi sint molestias laboriosam. Commodi ratione mollitia blanditiis sit ut fuga.",2.030202486
25cf51c4-9c89-4296-92b0-35e01ca5a2f5,Hannah,Law,Male,King's College Hospital,Pediatrics,"MRCP, BSc, MD",61595125,shaynes@stone.com,Yes,Read-Only,Orthopedics,"Laborum aperiam distinctio esse ex quo voluptas. Velit magni cumque delectus iste.
Vel optio tempora quibusdam quia amet occaecati aperiam.",2.615335232
c96ef1a5-ac70-4464-a734-f9bbc7405255,Alan,Murphy,Male,Manchester Royal Infirmary,Cardiology,"MRCP, MSc",48182562,maurice26@skinner.com,Yes,Read-Write,Cardiology,"Quisquam ducimus ea a. Iusto ea dolore aperiam.
Quibusdam reprehenderit libero quibusdam similique possimus facere.",4.111917205
6b325d48-06c4-4109-89a6-e611613f718d,Gareth,Griffiths,Male,St Mary's Hospital,Orthopedics,"MBBS, MRCP",20543347,mariamarsden@hotmail.com,No,Admin,Cardiology,Eveniet architecto dolorem commodi. Laudantium dolores dolor ea expedita. Ab velit reprehenderit velit eius.,3.103250504
afb9f3a8-e9e7-41ba-916b-51ee6faefeda,Chloe,Gough,Male,St Mary's Hospital,Orthopedics,PhD,8481903,fsmith@evans.info,Yes,Admin,Psychiatry,"Blanditiis culpa id corporis dignissimos dicta nostrum consequuntur.
Nam deleniti odit voluptatem quaerat facere. Eius rerum tempore enim saepe quisquam fugit.",1.249271034
ec2b5e21-3f7a-48e0-b611-8bd6553a773a,Martin,Hodgson,Female,St Mary's Hospital,Psychiatry,MD,29602767,coxrobert@gmail.com,Yes,Read-Write,Psychiatry,Optio facilis recusandae velit facere quidem possimus dolorem. Quos a sapiente. Perferendis commodi tempore hic.,1.121352864
37773772-829f-47ba-9d30-db822348e1b7,Gerard,Jordan,Male,King's College Hospital,Pediatrics,"MRCP, MSc, MBBS",87587714,gardnerlorraine@hill.com,Yes,Read-Only,Neurology,Blanditiis ex natus nulla repellat corrupti sequi voluptate. Excepturi inventore ipsa nobis. Illo voluptates laboriosam.,2.759428042
213a6ad8-12b3-4a24-a67f-ceeb8889832c,Harriet,Bryan,Male,Royal London Hospital,Psychiatry,BSc,16311516,elliott21@wright.com,Yes,Admin,Pediatrics,Pariatur quas porro iure pariatur. Fuga provident laborum ratione nemo totam harum. Dolore facilis quisquam.,2.796174559
59c07423-a89f-4916-90ec-83746862dc24,Irene,Roberts,Female,King's College Hospital,General Surgery,"MD, BSc",66357058,jemma34@watson.com,Yes,Admin,Cardiology,"Optio tempore laboriosam aliquid cumque porro. Laborum consectetur saepe quam suscipit error. Fuga asperiores quod molestiae.
Doloribus excepturi reprehenderit. Expedita ut hic assumenda aliquid.",4.79446414
e54ce0de-6e79-4a92-98b7-f1a2f74f1905,Dean,Bailey,Female,St Mary's Hospital,General Surgery,BSc,24490202,howard30@hotmail.co.uk,No,Read-Write,Neurology,"Ipsam natus blanditiis facere voluptate. Dicta enim cupiditate alias autem ipsam quae eum.
Distinctio ab temporibus voluptatibus. Fugiat temporibus iste deserunt odio voluptatibus unde.",3.94794678
61bafa39-789c-4c72-bee2-9e686fa00319,Kerry,Duncan,Male,Royal Liverpool University Hospital,Psychiatry,"MSc, MBBS, FRCS",84569463,howematthew@hotmail.co.uk,Yes,Read-Write,Surgery,Perspiciatis architecto debitis ex corporis quas. Incidunt magni ut id nostrum temporibus laudantium amet. Consectetur sed iusto nisi voluptas earum officiis.,3.537944767
3d7439ee-6514-4471-aa95-1570399bcb79,Roy,Nash,Male,King's College Hospital,Cardiology,"BSc, MD, MRCP",35752042,pageian@hotmail.co.uk,Yes,Read-Only,Psychiatry,Recusandae ex mollitia quod. Magni illum voluptate porro labore. Blanditiis ducimus veritatis repellat eaque alias repellendus.,3.365057194
eba08424-65a5-4c1f-bb2e-cfc5a53011a2,Mandy,Mann,Other,Royal Liverpool University Hospital,Orthopedics,"PhD, MD, MBBS",43896167,stewartaustin@yahoo.co.uk,Yes,Read-Write,Neurology,Voluptatibus eum eum commodi sapiente ullam voluptatum. Totam exercitationem soluta. Voluptatibus suscipit voluptate placeat architecto.,2.845135306
409b3c5b-d5e8-489c-91ab-249d94d50a99,Wendy,Burns,Female,King's College Hospital,Pediatrics,"PhD, MSc",76610340,singhkarl@morgan.biz,Yes,Admin,Orthopedics,Optio ipsum eligendi ad veniam nobis molestias. Modi quos consequatur ex nulla. Ullam cupiditate architecto ipsam expedita velit.,1.651199632
86ce563d-e291-45e1-869f-c269ff7acd86,Bruce,Carpenter,Female,Royal London Hospital,General Surgery,"MBBS, FRCS",39226236,chelsea01@begum.org,Yes,Admin,Neurology,"Accusamus laudantium eveniet assumenda. Maxime id aliquid sit.
Necessitatibus pariatur ea ipsum nostrum molestiae tempora. Autem dolorum laboriosam.",2.997260202
9aa1ecd6-058f-48d5-8ad6-cc515f2e1048,Dean,Whitehead,Female,St Mary's Hospital,Pediatrics,"MD, PhD",98020092,andrea64@odonnell.info,Yes,Admin,Pediatrics,Repellat officiis aperiam perferendis facere nisi laborum. Doloremque doloremque mollitia similique unde officia repellendus molestiae. Pariatur dolorem libero aperiam error.,4.906244111
e072caae-797c-47bf-8793-85209c921e7f,Fiona,Barker,Other,Royal Liverpool University Hospital,Cardiology,"MSc, MBBS, MRCP",44496311,allenjack@thomas.info,Yes,Read-Only,Pediatrics,Facilis deserunt rem asperiores voluptates ab at. Dolorem iusto quisquam expedita earum. Itaque harum vitae vitae.,2.466196276
9c684df1-0a51-4e87-86ba-68553cad275a,Kieran,Ferguson,Female,King's College Hospital,General Surgery,"MRCP, PhD, MD",4388058,colesjeffrey@williams.biz,Yes,Admin,Orthopedics,Soluta quo molestias consectetur distinctio. Quis non veniam voluptatem suscipit error quo facilis. Earum expedita itaque ea.,3.552528962
6409df32-cc4e-46da-9e09-89b952526d45,Marion,Taylor,Male,King's College Hospital,Pediatrics,FRCS,18539817,whiteheadgregory@hotmail.com,Yes,Admin,Cardiology,Sunt labore animi voluptas delectus provident rem. Veniam ut sunt quidem autem impedit. Deleniti cupiditate labore.,2.95359485
88d3281a-1b4e-4428-a048-3bb2f6d080c4,Anne,Lewis,Other,Royal London Hospital,Neurology,"MD, MSc, FRCS",77899799,josephinewilson@roberts.info,No,Admin,Surgery,Consequatur corporis pariatur vero inventore sequi blanditiis. Totam dolores ut nulla nihil placeat.,2.646345919
24eac3f4-0c78-42f9-9a41-8b24e0acf9ff,Arthur,Price,Other,Royal London Hospital,Neurology,MSc,73918809,snorton@robinson.com,Yes,Read-Write,Psychiatry,"Magnam fugiat minus similique ipsum eligendi. Quis ut accusantium autem rem. Eligendi itaque itaque placeat repellat adipisci.
Ut quae maxime maiores aspernatur ipsa. Sed commodi harum nisi.",2.796696343
c48ae374-06dc-4579-a476-40a1b6a659ef,Phillip,Sharp,Female,Royal London Hospital,General Surgery,"MSc, PhD, BSc",696730,amber06@russell.com,Yes,Read-Write,Neurology,"Magnam facilis nam aperiam repellendus.
Earum nobis eligendi repudiandae eligendi aut. Eum sapiente accusantium enim atque. Excepturi laboriosam reiciendis magnam cumque dolorem itaque.",3.276464595
f9fb4010-dec7-42b7-bb22-fa316bc9e970,Connor,Wilkinson,Female,St Mary's Hospital,Psychiatry,PhD,50693791,daniel15@gmail.com,Yes,Admin,Psychiatry,"Accusantium architecto mollitia consectetur impedit maiores quibusdam. Sit omnis praesentium illum fugit. Ea reiciendis maiores corporis.
Fugit temporibus explicabo aliquam.",4.416935765
1ad566c3-ecb0-4f48-aed6-3ea464a2bc48,Charles,Marsh,Female,Queen Elizabeth Hospital,Pediatrics,"MRCP, MBBS, BSc",91496243,bhewitt@gmail.com,Yes,Read-Only,Orthopedics,"Quidem quos laboriosam et laboriosam. Aliquid eaque at recusandae optio excepturi aperiam.
Itaque illum modi fugiat vitae. Dolorum unde suscipit atque occaecati ratione vel.
Quia voluptatem fugiat.",4.636269609
7644d183-9aab-422d-b5ef-8aabb693f4ef,Bradley,Walker,Male,St Mary's Hospital,Pediatrics,"MBBS, BSc, PhD",2683502,frances80@parker.co.uk,Yes,Read-Write,Orthopedics,Consequatur ducimus deleniti facilis nihil. Enim quas ducimus inventore repudiandae. Veritatis quibusdam incidunt.,3.412409339
796f9881-572a-4b53-ab6b-7b4229502326,Angela,Perry,Other,St Mary's Hospital,Psychiatry,"MD, MRCP",67616404,jonestom@cooke.org,Yes,Read-Only,Pediatrics,"Quia a natus vitae esse molestiae omnis aut. Modi ea libero veritatis consequatur.
Voluptatem ipsam rem. Sunt inventore autem in animi. Necessitatibus velit omnis ab corrupti.",4.276665466
eb1d1061-9717-4a6e-a8b4-d5b9693d993c,Paula,Cook,Male,Queen Elizabeth Hospital,Orthopedics,FRCS,32692538,fletchernigel@carr.com,Yes,Read-Only,Neurology,Minus esse asperiores. Voluptatibus nesciunt aliquam ipsum harum debitis accusamus quaerat. Eveniet perferendis id eaque.,3.026559608
c30759a4-48a1-43ab-9d55-daaffefc5b4a,Mary,Marshall,Other,King's College Hospital,Psychiatry,"MSc, MRCP",5660315,slucas@gmail.com,No,Read-Only,Pediatrics,"Quae eligendi explicabo aliquam nostrum quam. Veritatis veritatis voluptas excepturi.
Mollitia autem alias ex. Laudantium optio corporis sequi dolorum.",3.099642667
5e47c2a0-eef6-4139-9ccd-d34080e97f74,Antony,Moore,Other,Manchester Royal Infirmary,Psychiatry,"MBBS, PhD",27818178,elliot68@hotmail.co.uk,Yes,Read-Only,Cardiology,"Aliquam repellat reiciendis autem sunt. Dolorem dolorum dolore laboriosam.
Tenetur ducimus eaque quasi incidunt repellendus sapiente. Nemo a praesentium necessitatibus.
Quaerat facilis explicabo hic.",2.779171067
5b8d11ba-a0ec-4e5a-a487-8d19586d7f41,Ian,Robinson,Male,Royal London Hospital,Psychiatry,"PhD, MSc, FRCS",57028273,janice75@yahoo.co.uk,Yes,Read-Write,Orthopedics,Praesentium voluptatem dignissimos. Provident vel vel neque fuga laboriosam. Nulla necessitatibus quam eum in.,4.332597048
84caa7c8-a159-4b4f-b901-726fc421325a,Clifford,Thompson,Male,King's College Hospital,Cardiology,"MRCP, FRCS, MD",72648072,jemma85@oneill-robinson.com,Yes,Read-Write,Neurology,Quibusdam velit quo voluptate explicabo. Ex recusandae libero voluptatem quo inventore. Dolorem unde architecto illo velit repellendus debitis.,3.194270254
e08c28eb-3218-4fbf-8dcc-bbedc0e0d55b,Pauline,Reeves,Male,Queen Elizabeth Hospital,Pediatrics,BSc,37126913,wilsonmelanie@yahoo.co.uk,Yes,Admin,Cardiology,"Error eligendi nesciunt voluptas exercitationem. Tempore excepturi amet cumque repellendus magni odit.
Minus animi dignissimos fugit. Odit eligendi repellat animi porro.",4.656012981
b934718f-2d49-4ca2-81f4-317df5141524,Marion,Smith,Male,St Mary's Hospital,Cardiology,"MBBS, FRCS",67448117,uhurst@gmail.com,Yes,Admin,Surgery,"Provident placeat assumenda dicta. Quis velit tempore expedita. Esse facere quasi doloribus dolores accusantium velit.
Qui eaque laborum odio. Assumenda aut commodi eaque eius harum.",1.424684453
